Goal,series_description,country,year,value,source,nature,age,location,sex
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,3.47208,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,55-64,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,7.84708,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,14.16667,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,55-64,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,20.41667,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,45-54,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,3.125,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,17.63875,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,14.44458,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,15-24,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,1.80542,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,15-24,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,17.43042,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,15+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,2.01375,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,15+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,17.63875,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,15+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,2.36125,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,15+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,15.55542,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,10+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,2.22208,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,10+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,1.80542,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,15.55542,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,10+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,7.01375,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,65+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,1.875,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,65+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,2.84708,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,55-64,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,14.16667,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,14.79167,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,55-64,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,22.01375,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,45-54,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,2.70833,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,45-54,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,14.09708,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,55-64,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,2.22208,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,21.875,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,2.22208,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,25-44,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,3.95833,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,45-54,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,2.29167,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,17.36125,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,45-54,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,22.70833,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,25-44,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,1.80542,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,25-44,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,15.48625,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,10+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,13.68042,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,15-24,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,1.875,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,15-24,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2000,2.36125,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 1999-2000,C,10+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,15.90292,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,15+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,2.43042,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,10+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,15.13875,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,15+,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,2.15292,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,15+,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,10.13875,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,15-24,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,1.52792,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,15-24,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,2.91667,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,45-54,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,1.73625,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,15-24,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,10.90292,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,15-24,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,18.125,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,55-64,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,3.75,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,55-64,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,20.27792,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,45-54,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,16.73625,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,55-64,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,2.84708,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,55-64,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,2.29167,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,15+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,8.81958,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,65+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,2.98625,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,65+,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,19.51375,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,25-44,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,14.375,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,10+,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,11.31958,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,15-24,URBAN,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,1.80542,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,15-24,URBAN,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,2.5,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,45-54,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,19.30542,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,25-44,RURAL,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,2.36125,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,25-44,RURAL,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,2.98625,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,65+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,8.05542,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,65+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,19.375,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,25-44,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,15.625,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,15+,ALLAREA,FEMALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,2.29167,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,15+,ALLAREA,MALE
5,"Proportion of time spent on unpaid domestic chores, by sex, age and location (%)",State of Palestine,2013,19.86125,Palestinian Central Bureau of Statistics (PCBS) based on Time Use Survey 2012/2013,C,45-54,ALLAREA,FEMALE
